genus,CXD_0801_FDSW210423161-1r,CXD_0802_FDSW210423162-1r,CXD_0803_FDSW210423163-1r,CXD_0804_FDSW210423164-1r,CXD_0805_FDSW210423165-1r,CXD_0807_FDSW210423167-1r,CXD_1001_FDSW210423173-1r,CXD_1003_FDSW210423175-1r,CXD_1004_FDSW210423176-1r,CXD_1007_FDSW210423179-1r,CXD_1009_FDSW210423181-1r,CXD_1015_FDSW210423187-1r,CXD_1201_FDSW210423188-1r,CXD_1202_FDSW210423189-1r,CXD_1203_FDSW210423190-1r,CXD_1213_FDSW210423200-1r,CXD_1214_FDSW210423201-1r,CXD_1215_FDSW210423202-1r,CXD_0204_FDSW210423206-1r,CXD_0209_FDSW210423211-1r,CXD_0210_FDSW210423212-1r,CXD_0213_FDSW210423215-1r,CXD_0214_FDSW210423216-1r,CXD_0215_FDSW210423217-1r,CXD_1401_FDSW210423218-1r,CXD_1402_FDSW210423219-1r,CXD_1408_FDSW210423225-1r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1415_FDSW210423232-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
Nemurella,841.2042301,296.3379765,98.71730443,255.3816544,55.84602815,69.54464284,133.4494161,94.59925859,53.34781615,16.05841692,13.01514373,10.60885598,69.99679884,41.29334293,378.7386769,19.00009048,15.83591119,18.77234397,52.57460205,8.614228081,21.06644624,46.68444149,48.55482716,27.40259144,386.5473778,209.7804463,70.16848396,15.53938923,7.989953957,7.725859143,245.8230674,3.858695556,4.219742689,5.359540921,8.177323662,19.02927388
Neocervinia,0,1.37831617,1.371073673,1.233727799,14.98308072,1.448846726,0,14.29988793,4.211669696,4.379568251,5.784508324,1.326106997,13.40364233,7.373811238,4.656623077,1.266672699,15.83591119,14.44026459,7.302028062,1.43570468,9.028476958,19.57734643,862.8886427,5.480518288,6.087360281,76.00740807,70.16848396,401.1987764,177.1106461,261.3915677,826.9808625,55.30796964,92.83433916,131.3087526,298.4723137,57.08782165
Neodiprion,4.35857114,0,4.113221018,1.233727799,8.172589486,2.897693452,7.497158208,34.09973275,15.44278889,24.81755342,15.90739789,58.34870787,4.467880777,1.474762248,9.313246154,50.66690796,37.43033553,31.76858211,5.84162245,18.66416084,36.11390783,9.035698353,13.87280776,9.590907005,3.04368014,0,12.2032146,21.19007622,18.6432259,11.58878871,0,11.57608667,1.406580896,6.699426151,10.90309822,2.927580598
Neofusicoccum,17.43428456,23.43137489,37.01898916,23.44082818,39.50084918,31.87462797,10.49602149,8.799931032,28.07779797,26.27740951,23.1380333,26.52213994,19.3608167,17.69714697,24.83532308,17.73341778,7.198141449,31.76858211,17.52486735,17.22845616,21.06644624,18.07139671,13.87280776,4.110388716,27.39312126,15.20148161,25.93183103,9.888702235,9.32161295,2.575286381,12.02395438,23.15217334,15.47238986,16.07862276,10.90309822,33.66717687
Neogale,14.52857047,9.648213189,32.90576814,8.636094593,17.70727722,5.795386903,11.99545313,9.899922411,15.44278889,14.59856084,5.784508324,0,19.3608167,2.949524495,18.62649231,5.066690796,0,4.332079378,5.84162245,1.43570468,1.50474616,1.505949725,1.387280776,6.85064786,60.87360281,98.8096305,1.525401825,0,0,0,18.70392904,6.43115926,1.406580896,0,0,0
Neolamprologus,0,0,0,1.233727799,5.448392991,4.346540178,0,1.099991379,0,0,0,0,2.978587185,2.949524495,4.656623077,30.40014477,10.07739803,10.10818522,24.82689541,11.48563744,18.05695392,174.6901682,87.39868889,147.9739938,36.52416169,4.560444484,12.2032146,4.238015244,0,2.575286381,0,0,0,0,0,4.391370896
Neoleptoneta,0,0,0,0,0,1.448846726,0,0,0,0,2.892254162,0,0,0,0,6.333363495,2.87925658,2.888052919,0,28.7140936,52.66611559,63.24988847,49.94210794,13.70129572,0,0,0,8.476030487,3.994976979,0,0,0,0,0,0,0
Neometanema,0,0,0,1.233727799,0,0,161.9386173,214.4983189,30.88557777,18.97812909,0,3.978320991,29.78587185,26.54572046,68.29713847,2.533345398,15.83591119,5.776105838,0,0,0,0,0,0,0,0,0,0,0,0,5.343979725,0,0,0,0,0
Neopyropia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5472.906241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neospora,0,1.37831617,2.742147345,3.701183397,6.810491238,4.346540178,0,0,0,0,1.446127081,0,8.935761554,13.27286023,7.761038462,16.46674509,15.83591119,15.88429105,160.6446174,7.178523401,67.71357719,156.6187714,83.23684656,402.8180942,502.2072232,127.6924456,33.55884016,2.825343496,0,5.150572762,0,2.572463704,0,0,2.725774554,1.463790299
Neostethus,210.6642718,188.8293153,374.3031126,287.4585772,249.2639793,249.2016369,299.8863283,280.4978016,254.1040717,324.0880506,370.2085327,266.5475064,278.4979018,362.7915129,402.0217923,411.6686271,328.2352501,280.1411331,370.9430255,363.2332841,383.7102707,251.4936042,278.843436,476.8050911,366.7634569,313.1505213,250.1658993,169.5206097,221.0553928,185.4206194,193.719265,309.9818763,102.6804054,93.79196612,99.49077122,111.2480627
Netelia,52.30285368,78.56402168,53.47187323,33.31065057,77.63960012,86.93080355,73.47215044,315.6975258,70.19449493,55.47453118,131.5975644,153.8284117,110.2077258,182.8705187,232.8311539,236.8677947,250.4953224,171.8391487,224.9024643,165.1060382,627.4791486,420.1599734,317.6872977,415.1492603,106.5288049,202.1797055,530.8398352,120.0770986,113.1910144,113.3126008,105.5435996,105.4710119,129.4054425,71.0139172,74.95880024,90.75499852
Neurospora,2.905714094,6.891580849,1.371073673,11.10355019,5.448392991,5.795386903,2.998863283,5.499956895,2.807779797,4.379568251,2.892254162,2.652213994,7.446467961,7.373811238,3.104415385,13.93339969,12.95665461,7.220132297,8.762433674,2.87140936,9.028476958,1.505949725,0,10.96103658,7.609200351,1.520148161,3.050803651,14.12671748,11.98493094,11.58878871,14.69594424,3.858695556,9.846066274,4.019655691,2.725774554,5.855161195
Nibea,126.3985631,110.2652936,131.6230726,236.8757374,216.5736214,57.95386903,200.92384,288.1977413,189.5251363,86.13150894,170.6429956,132.6106997,162.3330016,196.1433789,218.8612846,231.8011039,202.9875889,153.0668047,148.9613725,169.4131523,260.3210856,240.9519561,273.2943129,226.0713794,150.662167,253.864743,155.5909862,128.5531291,105.2010604,95.2855961,130.9275033,147.916663,104.0869863,97.81162181,84.49901118,73.18951494
Nicrophorus,5.811428187,12.40484553,8.226442036,2.467455598,4.086294743,4.346540178,11.99545313,12.09990517,7.019449493,8.759136502,5.784508324,17.23939096,25.31799107,7.373811238,4.656623077,8.866708892,12.95665461,11.55221168,13.14365051,21.5355702,22.5711924,9.035698353,2.774561552,10.96103658,4.565520211,4.560444484,6.101607301,8.476030487,25.30152086,27.040507,6.679974656,9.003622964,29.53819882,26.7977046,12.26598549,14.63790299
Nilaparvata,39.22714026,41.3494851,65.81153629,24.67455598,16.34517897,18.83500744,14.99431642,12.09990517,19.65445858,2.919712167,0,0,22.33940388,8.848573486,74.50596923,0,0,1.444026459,10.22283929,0,0,0,0,2.740259144,48.69888225,66.88651911,16.77942008,0,0,0,100.1996198,10.28985482,0,0,0,0
Nitzschia,8.717142281,15.16147787,4.113221018,8.636094593,6.810491238,8.693080355,110.9579415,135.2989396,44.92447676,33.57668992,30.36866871,34.47878192,375.3019853,275.7805403,394.2607539,521.869152,578.7305725,248.372551,242.4273317,137.8276493,248.2831164,409.6183253,338.4965094,326.0908381,243.4944112,211.3005944,144.9131734,145.50519,45.27640575,50.21808443,34.73586821,21.86594149,56.26323585,68.33414674,53.15260381,106.8566918
Noctua,387.9128315,300.4729251,267.3593662,259.0828378,220.6599162,295.5647321,422.8397229,245.2980775,242.8729525,337.2267554,332.6092286,303.6785023,592.7388498,430.6305763,476.5277616,319.2015202,444.8451416,418.7676733,457.1069567,602.9959658,484.5282635,292.1542467,185.895624,320.6103199,534.1658647,296.4288915,375.248849,197.7740447,263.6684806,243.3645631,367.3986062,468.1883941,202.547649,180.8845061,158.0949242,221.0323351
Nomada,415.5171154,354.2272557,364.7055969,483.6212972,209.7631301,249.2016369,170.9352071,89.0993017,126.3500909,332.8471871,122.9208019,88.8491688,205.5225157,163.6986095,257.6664769,106.4005067,138.2043158,138.6265401,165.0258342,100.4993276,145.9603775,66.26178792,73.52588113,75.35712647,269.3656924,218.9013353,181.5228172,97.47435061,93.2161295,100.4361689,388.774525,241.8115882,88.61459647,76.37345812,76.32168751,89.29120823
Nomia,8.717142281,24.80969106,24.67932611,12.33727799,16.34517897,23.18154761,23.99090627,32.99974137,28.07779797,13.13870475,23.1380333,27.84824694,35.74304621,36.86905619,40.3574,25.33345398,31.67182238,36.10066149,30.66851786,17.22845616,22.5711924,19.57734643,19.42193086,31.51298016,27.39312126,18.24177794,21.35562555,18.36473272,25.30152086,25.75286381,26.71989863,21.86594148,29.53819882,26.7977046,20.44330916,24.88443508
Notocelia,140.9271335,75.80738934,31.53469447,92.52958493,81.72589486,18.83500744,187.4289552,86.89931894,60.36726564,24.81755342,49.16832075,49.06595889,183.1831118,122.4052666,86.92363077,45.60021716,38.86996382,66.42521713,61.33703572,55.99248253,57.18035407,79.81533545,80.46228501,191.8181401,92.83224428,68.40666727,65.59227849,46.61816768,46.60806475,42.49222529,69.47173643,25.72463704,59.07639764,49.57575352,40.88661831,39.52233807
Notodonta,229.5514134,340.444094,682.7946889,286.2248494,266.9712566,496.954427,197.9249767,144.0988707,241.4690626,859.8552333,234.2725871,141.8934487,181.6938183,197.6181412,349.2467308,354.6683557,452.043283,310.4656887,112.4512322,126.3420119,171.5410622,272.5769003,317.6872977,334.3116156,167.4024077,162.6558533,161.6925935,134.203816,149.1458072,114.600244,89.5116604,138.91304,64.70272123,45.55609783,94.03922212,79.04467614
Notodromas,71.18999529,52.37601445,58.95616792,76.49112354,113.0541546,72.44233629,205.4221349,201.2984224,126.3500909,172.2630179,212.5806809,175.0461236,227.8619196,143.051938,85.37142308,179.8675232,200.1083323,184.8353868,125.5948827,136.3919446,216.683447,164.1485201,159.5372892,279.5064327,41.0896819,97.28948234,70.16848396,197.7740447,287.6383425,234.3510607,98.86362492,54.02173778,102.6804054,80.39311381,111.7567567,111.2480627
Notolabrus,0,0,0,0,0,0,1.499431642,24.19981034,1.403889899,0,4.338381243,0,1.489293592,1.474762248,12.41766154,20.26676318,7.198141449,1.444026459,1.460405612,1.43570468,25.58068471,22.58924588,16.64736931,10.96103658,4.565520211,9.120888969,4.576205476,0,0,0,0,0,0,0,0,0
Notomastus,0,0,0,0,0,234.7131696,0,108.8991465,0,0,1505.418291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167.994397,0
Nowickia,143.8328476,266.0150208,163.157767,220.837276,232.9188003,240.5085565,140.9465743,174.8986293,137.5812101,256.9346707,254.5183662,283.7868974,175.7366439,185.8200432,190.9215462,206.4676499,213.0649869,226.7121541,198.6151633,318.726439,182.0742853,207.8210621,131.7916737,195.9285288,164.3587276,117.0514084,526.2636297,206.2500752,174.4473281,206.0229105,169.6713563,342.1376726,115.3396335,121.929556,117.2083058,168.3358844
Numida,0,4.13494851,1.371073673,1.233727799,0,0,0,5.499956895,19.65445858,2.919712167,10.12288957,71.60977784,7.446467961,4.424286743,7.761038462,81.06705273,31.67182238,4.332079378,4.381216837,8.614228081,34.60916167,15.05949725,12.48552698,12.33116615,0,0,4.576205476,4.238015244,10.65327194,24.46522062,0,5.144927408,0,0,1.362887277,1.463790299
Nycteola,235.3628416,348.713991,216.6296403,487.3224806,254.7123723,457.8355654,304.3846233,259.5979654,456.2642171,462.7743785,976.1357796,444.245844,320.1981223,446.852961,482.7365923,549.7359513,770.201135,659.920092,614.8307628,918.8509953,969.0565268,325.2851407,284.3925591,491.8765164,310.4553743,217.3811871,658.9735885,194.9487012,238.3669597,137.7778214,394.1185047,1237.355042,122.372538,191.6035879,256.2228081,158.0893523
Nymphaea,34.86856912,8.269897019,109.6858938,46.88165636,17.70727722,68.09579612,22.49147463,95.69924997,23.86612828,86.13150894,24.58416037,14.58717696,28.29657826,33.91953169,102.4457077,49.40023526,40.30959212,30.32455565,18.98527296,24.40697956,165.5220776,45.17849176,59.65307337,26.03246187,38.04600175,41.04400036,41.18584928,1.412671748,5.326635972,0,16.03193918,32.1557963,1.406580896,4.019655691,0,1.463790299
Nymphalis,2144.417002,964.8213189,494.9575958,672.3816505,414.0778673,368.0070684,797.6976334,859.0932671,513.8237029,629.1979721,671.0029656,895.122223,1015.69823,982.1916569,762.133977,977.8713236,984.7057503,870.747955,785.6982194,592.9460329,907.3619343,579.7906443,714.4495997,894.6946106,619.3889086,766.1546734,424.0617074,560.8306839,957.4628158,826.6669283,903.1325736,379.4383964,208.1739726,263.9573904,275.30323,253.2357217
Nymphula,180.1542738,203.9907931,226.227156,186.2928977,114.4162528,256.4458705,161.9386173,133.0989569,153.023999,272.9930876,284.8870349,148.5239837,187.6509926,174.0219452,178.5038846,198.8676137,198.668704,158.8429105,204.4567857,213.9199973,511.6136943,602.3798902,409.2478289,376.7856323,170.4460879,109.4506676,280.6739358,125.7277856,173.1156691,146.7913237,125.5835235,291.9746304,106.9001481,91.11219566,81.77323662,84.89983733
Nysson,8.717142281,4.13494851,8.226442036,19.73964478,21.79357196,4.346540178,14.99431642,26.3997931,8.423339392,11.67884867,15.90739789,27.84824694,17.87152311,13.27286023,3.104415385,32.93349017,27.35293751,12.99623813,23.3664898,22.97127488,19.56170008,19.57734643,22.19649242,39.73375759,13.69656063,12.16118529,18.3048219,70.6335874,29.29649784,46.35515486,8.015969588,16.72101408,37.9776842,28.13758983,20.44330916,39.52233807
Oblongichytrium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.28570117,0,0,0,0,0,0,0,0,0,0,0,0
Ochlodes,82.81285167,92.34718338,179.6106511,103.6331351,62.65651939,115.9077381,158.939754,70.39944826,68.79060504,127.0074793,112.7979123,54.37038688,169.7794695,106.1828818,103.9979154,45.60021716,80.61918423,108.3019845,109.5304209,122.0348978,39.12340015,46.68444149,55.49123104,63.02596032,155.2276872,129.2125937,33.55884016,18.36473272,43.94474677,41.2045821,128.2555134,91.32246149,46.41716958,41.53644214,49.06394197,54.16024105
Ochropleura,299.2885516,347.3356748,293.4097659,296.0946718,538.0288078,615.7598585,1376.478247,2060.283853,614.9037756,754.7455953,542.2976554,771.7942723,580.824501,675.4411094,867.6841,701.7366752,856.5788324,551.6181075,537.4292654,753.7449571,555.2513329,793.6355053,1027.975055,809.7465771,458.0738611,322.2714102,1426.250707,829.238316,687.1360403,495.7426283,223.1111535,698.4238956,967.7276567,1034.391398,753.6766642,1257.395867
Octopus,14.52857047,31.70127191,34.27684182,18.50591699,23.15567021,36.22116815,28.48920119,28.59977585,22.46223838,21.89784125,17.35352497,47.73985189,34.25375262,29.49524495,23.28311539,24.06678128,24.47368093,30.32455565,21.90608419,48.81395913,21.06644624,24.09519561,52.71666949,31.51298016,9.131040421,7.600740807,57.96526936,28.25343496,35.95479281,57.94394357,8.015969588,54.02173778,64.70272123,38.85667168,57.24126564,43.91370896
Ocypus,30.50999798,60.64591147,5.484294691,17.27218919,28.6040632,27.52808779,85.46760357,20.8998362,23.86612828,5.839424335,21.69190621,34.47878192,172.7580567,82.58668587,34.14856923,46.86688986,41.7492204,86.64158757,205.9171913,28.7140936,52.66611559,204.8091627,141.5026392,331.5713564,275.4530527,114.0111121,59.49067118,18.36473272,21.30654389,27.040507,14.69594424,2.572463704,85.80143467,69.67403197,42.24950559,64.40677315
Odocoileus,124.945706,19.29642638,49.35865221,154.2159749,145.7445125,56.50502231,11.99545313,29.69976723,49.13614645,271.5332316,11.56901665,1.326106997,46.16810136,20.64667147,10.86545385,6.333363495,11.51702632,14.44026459,10.22283929,7.178523401,15.0474616,10.54164808,2.774561552,24.6623323,252.6254517,7.600740807,12.2032146,0,13.31658993,3.862929571,21.3759189,11.57608667,0,0,0,0
Odontella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.61842328,28.77272101,0,0,0,0,0,0,0,0,0,0,0,0
Odontomachus,17.43428456,42.72780127,16.45288407,8.636094593,25.87986671,27.52808779,38.98522268,16.49987068,22.46223838,30.65697776,26.03028746,64.97924286,8.935761554,39.81858069,32.59636154,27.86679938,34.55107896,46.2088467,30.66851786,20.09986552,30.09492319,52.70824039,31.90745785,36.99349845,25.87128119,16.72162978,22.88102738,36.72946545,47.93972374,36.05400933,13.35994931,18.00724593,40.79084599,52.25552398,21.80619643,30.73959627
Ogataea,65.37856711,68.91580849,31.53469447,65.38757335,40.86294743,33.3234747,64.47556059,39.59968964,53.34781615,39.41611426,50.61444783,42.43542391,67.01821165,70.78858788,49.67064616,44.33354446,61.90401646,85.19756111,55.49541327,63.17100593,55.67560791,51.20229067,38.84386173,60.28570117,54.78624253,44.08429668,65.59227849,45.20549593,43.94474677,46.35515486,81.49569081,60.45289704,43.60400779,49.57575352,36.79795648,33.66717687
Omphaloscelis,222.2871282,268.7716531,333.1709024,234.4082818,431.7851445,475.2217261,803.6953599,1134.091112,499.7848039,557.665024,458.4222847,616.6397536,588.2709689,722.6335013,786.9693,825.8705997,927.1206186,645.4798274,644.0388751,548.4391878,686.1642488,975.8554221,1238.841733,860.4413713,767.0073954,793.5173403,866.4282367,649.829004,608.5681597,484.1538396,331.326743,490.0543356,727.2023234,828.0490723,633.7425838,679.1986986
Oncorhynchus,1.452857047,0,0,0,1.362098248,175.3104538,5.997726567,82.49935342,12.63500909,1.459856084,1292.83761,0,2.978587185,1.474762248,4.656623077,7.600036193,38.86996382,2.888052919,2.920811225,2.87140936,1.50474616,3.011899451,4139.645836,6.85064786,0,3.040296323,10.67781278,42.38015244,0,6.438215952,1.335994931,0,2.813161793,4.019655691,1927.12261,1.463790299
Onychomys,472.1785402,209.5040578,167.2709881,302.2633108,494.4416639,194.1454613,616.2664047,1385.989138,520.8431524,458.3948103,420.8229806,224.1120825,1712.687631,1132.617406,932.8768231,562.4026783,784.5974179,870.747955,838.2728215,354.619056,595.8794792,822.2485501,892.021539,1146.798452,241.9725712,366.3557069,298.9787577,135.6164878,231.7086648,137.7778214,372.7425858,172.3550682,99.86724364,131.3087526,114.4825313,125.8859657
Ooceraea,63.92571006,192.9642638,49.35865221,38.24556177,27.24196495,50.70963541,67.47442387,38.49969826,35.09724747,93.43078935,62.18346448,18.56549796,46.16810136,56.04096541,155.2207692,77.26703463,50.38699014,36.10066149,58.4162245,155.0561055,78.2468003,19.57734643,48.55482716,49.3246646,155.2276872,101.8499268,208.9800501,21.19007622,5.326635972,9.013502333,171.0073512,351.1412956,5.626323585,12.05896707,6.814436385,11.71032239
Opephora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.09519561,47.16754639,0,0,0,0,0,0,0,0,0,0,0,0,0
Operophtera,88.62427986,62.02422764,39.76113651,55.51775096,77.63960012,55.05617558,49.48124417,47.2996293,49.13614645,39.41611426,31.81479578,66.30534985,131.0578361,88.48573486,116.4155769,92.46710702,86.37769739,59.20508484,122.6740714,30.14979828,81.25629262,121.9819278,67.97675803,202.7791767,170.4460879,168.7364459,61.01607301,98.88702235,58.59299569,60.51922995,104.2076046,43.73188297,35.16452241,41.53644214,57.24126564,17.56548359
Ophion,49.39713959,57.88927913,64.44046261,82.65976254,115.7783511,42.01655505,86.96703521,160.5987413,117.9267515,89.0512211,78.09086237,177.6983376,72.97538602,172.547183,93.13246154,117.800561,142.5232007,121.2982226,109.5304209,50.24966381,161.0078391,182.2199168,141.5026392,154.8246416,65.43912302,106.4103713,77.79549309,162.457251,138.4925353,133.9148918,81.49569081,51.44927408,104.0869863,112.5503593,85.86189845,122.9583851
Ophonus,92.982851,261.8800723,200.1767562,207.2662702,166.1759862,186.9012276,110.9579415,104.499181,143.1967697,166.4235935,199.5655372,194.9377286,166.8008823,190.2443299,203.3392077,259.6679033,227.4612698,132.8504343,143.11975,152.1846961,266.3400703,117.4640786,123.4679891,180.8571035,181.0989684,110.9708158,297.4533559,161.0445793,235.7036417,227.9128447,160.3193918,293.2608623,120.9659571,138.0081787,129.4742913,101.0015306
Opisthograptis,158.3614181,186.0726829,176.8685038,141.8786969,457.6650112,440.4494047,677.743102,959.1924825,492.7653544,388.3217183,684.0181093,560.9432598,400.6199763,477.8229682,504.4675,606.7362228,678.0649245,515.517446,591.464273,433.5828134,418.3194324,873.4508408,1039.073301,853.5907234,246.5380914,267.5460764,774.9041272,834.889003,551.3068231,520.207849,215.0951839,244.3840519,1185.747696,1110.764856,1501.901779,1086.132402
Oppiella,1.452857047,0,0,9.869822392,2.724196495,2.897693452,7.497158208,0,0,0,0,0,8.935761554,4.424286743,1.552207692,0,0,0,16.06446174,0,0,0,0,0,95.87592442,89.68874153,1.525401825,0,0,0,4.007984794,1.286231852,0,0,0,0
Orcinus,188.8714161,180.5594183,171.3842091,194.9289922,201.5905407,294.1158854,206.9215665,279.3978103,183.9095767,340.1464675,214.026808,259.9169714,265.0942594,249.2348198,235.9355692,388.8685186,469.3188225,225.2681277,233.664898,452.2469743,708.7354412,552.6835492,420.3460751,430.2206856,235.8852109,220.4214834,614.7369356,490.1970965,447.4374216,570.4259334,160.3193918,393.5869467,115.3396335,142.0278344,174.4495715,124.4221754
Oreochromis,23.24571275,26.18800723,26.05039978,19.73964478,38.13875093,26.07924107,41.98408597,45.09964654,36.50113737,27.73726559,18.79965205,23.86992595,47.65739495,45.71762968,26.38753077,25.33345398,33.11145067,36.10066149,39.43095153,22.97127488,16.55220776,42.16659231,13.87280776,41.10388716,25.87128119,15.20148161,39.66044746,22.60274797,37.2864518,10.30114552,30.72788342,25.72463704,32.35136061,30.8173603,43.61239286,24.88443508
